_id,event_id,user_id,product_id,action,preference_id,createdAt,updatedAt
EV00455,EV00455,U049,BEWAKOOF_671030,AddToCart,,2026-08-12T23:21:52.813370,2026-08-12T23:21:52.813370
EV00456,EV00456,U072,BEWAKOOF_671030,Likes,,2026-08-16T10:41:25.480770,2026-08-16T10:41:25.480770
EV00457,EV00457,U012,BEWAKOOF_671030,AddToCart,,2026-08-13T04:22:47.679829,2026-08-13T04:22:47.679829
EV00458,EV00458,U034,BEWAKOOF_671030,Purchase,,2026-08-17T15:40:50.762880,2026-08-17T15:40:50.762880
EV00459,EV00459,U023,BEWAKOOF_671030,AddToCart,,2026-08-17T23:29:02.128724,2026-08-17T23:29:02.128724
EV00460,EV00460,U065,BEWAKOOF_671030,DisLikes,,2026-08-18T04:08:51.542520,2026-08-18T04:08:51.542520
EV00461,EV00461,U064,BEWAKOOF_671030,Likes,,2026-08-18T15:04:55.227428,2026-08-18T15:04:55.227428
EV00462,EV00462,U072,BEWAKOOF_671030,AddToCart,,2026-08-18T09:28:51.772444,2026-08-18T09:28:51.772444
EV00463,EV00463,U024,BEWAKOOF_671030,DisLikes,,2026-08-13T00:49:56.238472,2026-08-13T00:49:56.238472
EV00464,EV00464,U002,BEWAKOOF_671030,Likes,,2026-08-12T18:41:02.211978,2026-08-12T18:41:02.211978
EV00465,EV00465,U068,BEWAKOOF_671030,AddToCart,,2026-08-14T23:12:40.933484,2026-08-14T23:12:40.933484
EV00466,EV00466,U047,BEWAKOOF_671030,Likes,,2026-08-15T22:47:14.218581,2026-08-15T22:47:14.218581
EV00467,EV00467,U061,BEWAKOOF_671030,AddToCart,,2026-08-16T21:09:01.824858,2026-08-16T21:09:01.824858
EV00468,EV00468,U033,BEWAKOOF_671030,Likes,,2026-08-13T12:43:23.726761,2026-08-13T12:43:23.726761
EV00469,EV00469,U048,BEWAKOOF_671030,Likes,,2026-08-16T03:07:28.842033,2026-08-16T03:07:28.842033
EV00470,EV00470,U029,BEWAKOOF_671030,Likes,,2026-08-13T12:31:24.118973,2026-08-13T12:31:24.118973
EV00471,EV00471,U025,BEWAKOOF_671030,Likes,,2026-08-18T01:08:03.649663,2026-08-18T01:08:03.649663
EV00472,EV00472,U069,BEWAKOOF_671030,Likes,,2026-08-13T00:50:07.809448,2026-08-13T00:50:07.809448
EV00473,EV00473,U031,BEWAKOOF_671030,Likes,,2026-08-11T21:32:06.973532,2026-08-11T21:32:06.973532
EV00474,EV00474,U023,BEWAKOOF_671030,DisLikes,,2026-08-15T13:56:02.439929,2026-08-15T13:56:02.439929
EV00475,EV00475,U009,BEWAKOOF_671030,Likes,,2026-08-12T16:21:10.531372,2026-08-12T16:21:10.531372
EV00476,EV00476,U005,BEWAKOOF_671030,AddToCart,,2026-08-17T07:46:59.505053,2026-08-17T07:46:59.505053
EV00477,EV00477,U031,BEWAKOOF_671030,Likes,,2026-08-14T04:05:43.474554,2026-08-14T04:05:43.474554
EV00478,EV00478,U017,BEWAKOOF_671030,AddToCart,,2026-08-14T18:43:36.539236,2026-08-14T18:43:36.539236
EV00479,EV00479,U057,BEWAKOOF_671030,DisLikes,,2026-08-12T23:56:52.110719,2026-08-12T23:56:52.110719
EV00480,EV00480,U002,BEWAKOOF_671030,Likes,,2026-08-18T07:05:41.767744,2026-08-18T07:05:41.767744
EV00481,EV00481,U079,BEWAKOOF_671030,DisLikes,,2026-08-15T07:49:12.431730,2026-08-15T07:49:12.431730
EV00482,EV00482,U042,BEWAKOOF_671030,Likes,,2026-08-13T11:28:32.529538,2026-08-13T11:28:32.529538
EV00483,EV00483,U066,BEWAKOOF_671030,AddToCart,,2026-08-14T19:34:30.223153,2026-08-14T19:34:30.223153
EV00484,EV00484,U021,BEWAKOOF_671030,Likes,,2026-08-15T01:59:22.460054,2026-08-15T01:59:22.460054
EV00485,EV00485,U004,BEWAKOOF_671030,Likes,,2026-08-14T19:06:22.825082,2026-08-14T19:06:22.825082
EV00486,EV00486,U019,BEWAKOOF_671030,Likes,,2026-08-18T14:59:32.842950,2026-08-18T14:59:32.842950
EV00487,EV00487,U063,BEWAKOOF_671030,Likes,,2026-08-12T13:10:56.604860,2026-08-12T13:10:56.604860
EV00488,EV00488,U011,BEWAKOOF_671030,Likes,,2026-08-12T13:52:32.117149,2026-08-12T13:52:32.117149
EV00489,EV00489,U045,BEWAKOOF_671030,Likes,,2026-08-15T09:28:06.571116,2026-08-15T09:28:06.571116
EV00490,EV00490,U056,BEWAKOOF_671030,Likes,,2026-08-17T04:02:58.460090,2026-08-17T04:02:58.460090
EV00491,EV00491,U008,BEWAKOOF_671030,DisLikes,,2026-08-17T07:15:47.765890,2026-08-17T07:15:47.765890
EV00492,EV00492,U029,BEWAKOOF_671030,Likes,,2026-08-17T22:59:03.296634,2026-08-17T22:59:03.296634
EV00493,EV00493,U041,BEWAKOOF_671030,Likes,,2026-08-15T18:10:35.300184,2026-08-15T18:10:35.300184
EV00494,EV00494,U073,BEWAKOOF_671030,Likes,,2026-08-12T18:46:07.186209,2026-08-12T18:46:07.186209
EV00495,EV00495,U076,BEWAKOOF_671030,Likes,,2026-08-16T04:17:27.056497,2026-08-16T04:17:27.056497
EV00496,EV00496,U043,BEWAKOOF_671030,Likes,,2026-08-16T19:57:00.487180,2026-08-16T19:57:00.487180
EV00497,EV00497,U067,BEWAKOOF_671030,DisLikes,,2026-08-17T05:38:49.092312,2026-08-17T05:38:49.092312
EV00498,EV00498,U015,BEWAKOOF_671030,Purchase,,2026-08-17T22:52:27.257287,2026-08-17T22:52:27.257287
EV00499,EV00499,U010,BEWAKOOF_671030,Likes,,2026-08-17T20:20:43.411081,2026-08-17T20:20:43.411081
EV00500,EV00500,U024,BEWAKOOF_671030,Likes,,2026-08-12T20:03:28.340570,2026-08-12T20:03:28.340570
EV00501,EV00501,U016,BEWAKOOF_671030,AddToCart,,2026-08-13T01:22:25.899608,2026-08-13T01:22:25.899608
EV00502,EV00502,U015,BEWAKOOF_671030,Purchase,,2026-08-18T07:57:26.243518,2026-08-18T07:57:26.243518
EV00503,EV00503,U040,BEWAKOOF_671030,Likes,,2026-08-16T10:18:00.728266,2026-08-16T10:18:00.728266
EV00504,EV00504,U008,BEWAKOOF_671030,DisLikes,,2026-08-13T03:35:46.683982,2026-08-13T03:35:46.683982
EV00505,EV00505,U047,BEWAKOOF_671030,Likes,,2026-08-11T23:27:12.867776,2026-08-11T23:27:12.867776
EV00506,EV00506,U002,BEWAKOOF_671030,Likes,,2026-08-12T00:43:05.804285,2026-08-12T00:43:05.804285
EV00507,EV00507,U025,BEWAKOOF_671030,Likes,,2026-08-15T22:17:26.097573,2026-08-15T22:17:26.097573
EV00508,EV00508,U048,BEWAKOOF_671030,Likes,,2026-08-16T10:45:55.772771,2026-08-16T10:45:55.772771
EV00509,EV00509,U035,URBANIC_1230271,Likes,,2026-08-12T17:48:42.720888,2026-08-12T17:48:42.720888
EV00510,EV00510,U040,URBANIC_1230271,DisLikes,,2026-08-16T04:37:52.561522,2026-08-16T04:37:52.561522
EV00511,EV00511,U051,URBANIC_1230271,Likes,,2026-08-14T07:50:12.192506,2026-08-14T07:50:12.192506
EV00512,EV00512,U035,URBANIC_1230271,Purchase,,2026-08-12T06:56:13.317859,2026-08-12T06:56:13.317859
EV00513,EV00513,U029,URBANIC_1230271,Likes,,2026-08-15T13:33:21.160211,2026-08-15T13:33:21.160211
EV00514,EV00514,U029,URBANIC_1230271,DisLikes,,2026-08-15T11:47:52.740665,2026-08-15T11:47:52.740665
EV00515,EV00515,U039,URBANIC_1230271,DisLikes,,2026-08-16T10:49:33.202006,2026-08-16T10:49:33.202006
EV00516,EV00516,U032,URBANIC_1230271,Likes,,2026-08-16T01:22:49.165453,2026-08-16T01:22:49.165453
EV00517,EV00517,U067,URBANIC_1230271,Likes,,2026-08-13T17:09:16.178964,2026-08-13T17:09:16.178964
EV00518,EV00518,U023,URBANIC_1230271,Likes,,2026-08-17T04:09:14.062841,2026-08-17T04:09:14.062841
EV00519,EV00519,U062,URBANIC_1230271,AddToCart,,2026-08-16T21:09:19.213675,2026-08-16T21:09:19.213675
EV00520,EV00520,U010,URBANIC_1230271,AddToCart,,2026-08-12T07:47:52.344873,2026-08-12T07:47:52.344873
EV00521,EV00521,U037,URBANIC_1230271,DisLikes,,2026-08-18T06:35:10.554165,2026-08-18T06:35:10.554165
EV00522,EV00522,U031,URBANIC_1230271,Purchase,,2026-08-15T23:06:47.368925,2026-08-15T23:06:47.368925
EV00523,EV00523,U052,URBANIC_1230271,DisLikes,,2026-08-18T14:24:46.363304,2026-08-18T14:24:46.363304
EV00524,EV00524,U017,URBANIC_1230271,Likes,,2026-08-14T00:07:20.343293,2026-08-14T00:07:20.343293
EV00525,EV00525,U052,URBANIC_1230271,Likes,,2026-08-13T13:50:02.403583,2026-08-13T13:50:02.403583
EV00526,EV00526,U023,URBANIC_1230271,AddToCart,,2026-08-15T06:09:04.800717,2026-08-15T06:09:04.800717
EV00527,EV00527,U077,URBANIC_1230271,Likes,,2026-08-13T06:47:07.560916,2026-08-13T06:47:07.560916
EV00528,EV00528,U039,URBANIC_1230271,Likes,,2026-08-12T15:45:08.798105,2026-08-12T15:45:08.798105
EV00529,EV00529,U037,URBANIC_1230271,DisLikes,,2026-08-16T19:02:48.792597,2026-08-16T19:02:48.792597
EV00530,EV00530,U017,URBANIC_1230271,Likes,,2026-08-13T08:42:06.108605,2026-08-13T08:42:06.108605
EV00531,EV00531,U023,URBANIC_1230271,DisLikes,,2026-08-12T01:36:38.819010,2026-08-12T01:36:38.819010
EV00532,EV00532,U006,URBANIC_1230271,Purchase,,2026-08-12T19:31:33.140657,2026-08-12T19:31:33.140657
EV00533,EV00533,U026,URBANIC_1230271,DisLikes,,2026-08-12T15:51:10.825066,2026-08-12T15:51:10.825066
EV00534,EV00534,U065,URBANIC_1230271,Likes,,2026-08-17T22:39:58.105390,2026-08-17T22:39:58.105390
EV00535,EV00535,U037,URBANIC_1230271,Likes,,2026-08-14T19:03:28.012435,2026-08-14T19:03:28.012435
EV00536,EV00536,U073,URBANIC_1230271,Purchase,,2026-08-14T12:04:11.140356,2026-08-14T12:04:11.140356
EV00537,EV00537,U011,URBANIC_1230271,Likes,,2026-08-15T19:00:40.313180,2026-08-15T19:00:40.313180
EV00538,EV00538,U028,URBANIC_1230271,Likes,,2026-08-13T05:27:48.151919,2026-08-13T05:27:48.151919
EV00539,EV00539,U076,URBANIC_1230271,Likes,,2026-08-16T13:35:13.410752,2026-08-16T13:35:13.410752
EV00540,EV00540,U054,URBANIC_1230271,AddToCart,,2026-08-18T11:15:16.936720,2026-08-18T11:15:16.936720
EV00541,EV00541,U031,URBANIC_1230271,Likes,,2026-08-13T22:32:16.720337,2026-08-13T22:32:16.720337
EV00542,EV00542,U014,URBANIC_1230271,Likes,,2026-08-14T02:05:42.323168,2026-08-14T02:05:42.323168
EV00543,EV00543,U064,URBANIC_1230271,DisLikes,,2026-08-18T08:37:23.379800,2026-08-18T08:37:23.379800
EV00544,EV00544,U019,URBANIC_1230271,Likes,,2026-08-15T01:56:07.154767,2026-08-15T01:56:07.154767
EV00545,EV00545,U010,URBANIC_1230271,Likes,,2026-08-17T08:24:27.577494,2026-08-17T08:24:27.577494
EV00546,EV00546,U015,URBANIC_1230271,Likes,,2026-08-17T23:22:02.101080,2026-08-17T23:22:02.101080
EV00547,EV00547,U044,URBANIC_1230271,Likes,,2026-08-13T03:08:34.179135,2026-08-13T03:08:34.179135
EV00548,EV00548,U069,URBANIC_1230271,Purchase,,2026-08-18T01:59:26.408293,2026-08-18T01:59:26.408293
EV00549,EV00549,U007,URBANIC_1230271,AddToCart,,2026-08-14T07:39:34.585356,2026-08-14T07:39:34.585356
EV00550,EV00550,U036,URBANIC_1230271,Likes,,2026-08-15T16:48:54.018361,2026-08-15T16:48:54.018361
EV00551,EV00551,U046,URBANIC_1230271,DisLikes,,2026-08-11T21:01:13.618528,2026-08-11T21:01:13.618528
EV00552,EV00552,U037,URBANIC_1230271,Purchase,,2026-08-18T08:34:24.645071,2026-08-18T08:34:24.645071
EV00553,EV00553,U015,URBANIC_1230271,Likes,,2026-08-12T11:47:55.812591,2026-08-12T11:47:55.812591
EV00554,EV00554,U058,URBANIC_1230271,Likes,,2026-08-12T06:25:55.247586,2026-08-12T06:25:55.247586
EV00555,EV00555,U074,URBANIC_1230271,Likes,,2026-08-18T05:24:12.005339,2026-08-18T05:24:12.005339
EV00556,EV00556,U044,URBANIC_1230271,AddToCart,,2026-08-17T13:44:49.253149,2026-08-17T13:44:49.253149
EV00557,EV00557,U001,URBANIC_1230271,Purchase,,2026-08-14T18:33:32.884328,2026-08-14T18:33:32.884328
EV00558,EV00558,U021,BEWAKOOF_694234,Likes,,2026-08-18T04:51:57.399868,2026-08-18T04:51:57.399868
EV00559,EV00559,U064,BEWAKOOF_694234,Purchase,,2026-08-16T12:28:04.453181,2026-08-16T12:28:04.453181
EV00560,EV00560,U073,BEWAKOOF_694234,Likes,,2026-08-12T01:46:51.460537,2026-08-12T01:46:51.460537
EV00561,EV00561,U070,BEWAKOOF_694234,Likes,,2026-08-12T17:37:22.117645,2026-08-12T17:37:22.117645
EV00562,EV00562,U003,BEWAKOOF_694234,AddToCart,,2026-08-11T23:54:00.677083,2026-08-11T23:54:00.677083
EV00563,EV00563,U013,BEWAKOOF_694234,AddToCart,,2026-08-12T05:12:24.000977,2026-08-12T05:12:24.000977
EV00564,EV00564,U030,BEWAKOOF_694234,AddToCart,,2026-08-14T22:06:44.616214,2026-08-14T22:06:44.616214
EV00565,EV00565,U058,BEWAKOOF_694234,DisLikes,,2026-08-12T12:27:45.595480,2026-08-12T12:27:45.595480
EV00566,EV00566,U042,SNITCH_8581559910562,AddToCart,,2026-08-15T08:21:04.037418,2026-08-15T08:21:04.037418
EV00567,EV00567,U041,SNITCH_8581559910562,Likes,,2026-08-16T04:09:13.338145,2026-08-16T04:09:13.338145
EV00568,EV00568,U037,SNITCH_8581559910562,Likes,,2026-08-18T00:31:08.179225,2026-08-18T00:31:08.179225
EV00569,EV00569,U026,SNITCH_8581559910562,AddToCart,,2026-08-15T14:22:03.253952,2026-08-15T14:22:03.253952
EV00570,EV00570,U033,SNITCH_8581559910562,Purchase,,2026-08-14T11:15:07.913031,2026-08-14T11:15:07.913031
EV00571,EV00571,U013,BONKERS_15150077215084,Likes,,2026-08-17T05:34:36.755209,2026-08-17T05:34:36.755209
EV00572,EV00572,U001,BONKERS_15150077215084,Likes,,2026-08-15T02:59:43.225067,2026-08-15T02:59:43.225067
EV00573,EV00573,U005,BONKERS_15150077215084,Purchase,,2026-08-11T23:41:19.727321,2026-08-11T23:41:19.727321
EV00574,EV00574,U073,BONKERS_15150077215084,Likes,,2026-08-17T14:05:55.851347,2026-08-17T14:05:55.851347
EV00575,EV00575,U019,SNITCH_8640207847586,Likes,,2026-08-14T18:22:33.921217,2026-08-14T18:22:33.921217
EV00576,EV00576,U006,SNITCH_8640207847586,Purchase,,2026-08-14T23:29:33.161452,2026-08-14T23:29:33.161452
EV00577,EV00577,U031,SNITCH_8640207847586,Likes,,2026-08-13T04:30:41.111182,2026-08-13T04:30:41.111182
EV00578,EV00578,U040,SNITCH_8640207847586,DisLikes,,2026-08-12T18:08:22.330113,2026-08-12T18:08:22.330113
EV00579,EV00579,U048,SNITCH_8640207847586,Likes,,2026-08-18T00:23:02.991529,2026-08-18T00:23:02.991529
EV00580,EV00580,U028,SNITCH_8640207847586,Likes,,2026-08-15T15:42:39.323334,2026-08-15T15:42:39.323334
EV00581,EV00581,U062,SNITCH_8718326661282,Likes,,2026-08-13T09:22:35.321507,2026-08-13T09:22:35.321507
EV00582,EV00582,U009,SNITCH_8718326661282,Likes,,2026-08-16T10:49:22.290432,2026-08-16T10:49:22.290432
EV00583,EV00583,U051,SNITCH_8718326661282,DisLikes,,2026-08-14T01:21:25.173555,2026-08-14T01:21:25.173555
EV00584,EV00584,U026,SNITCH_8718326661282,Likes,,2026-08-13T17:21:05.328901,2026-08-13T17:21:05.328901
EV00585,EV00585,U064,SNITCH_8718326661282,Likes,,2026-08-12T06:18:07.822635,2026-08-12T06:18:07.822635
EV00586,EV00586,U072,SNITCH_8718326661282,Likes,,2026-08-15T05:57:02.021906,2026-08-15T05:57:02.021906
EV00587,EV00587,U079,SNITCH_8718326661282,Likes,,2026-08-15T04:13:46.498709,2026-08-15T04:13:46.498709
EV00588,EV00588,U059,SNITCH_8718326661282,Purchase,,2026-08-15T07:48:20.414444,2026-08-15T07:48:20.414444
EV00589,EV00589,U010,SNITCH_8718326661282,Likes,,2026-08-15T18:20:04.002834,2026-08-15T18:20:04.002834
EV00590,EV00590,U061,SNITCH_8918323167394,DisLikes,,2026-08-17T01:57:44.374463,2026-08-17T01:57:44.374463
EV00591,EV00591,U023,SNITCH_8918323167394,Likes,,2026-08-11T23:00:15.450272,2026-08-11T23:00:15.450272
EV00592,EV00592,U067,SNITCH_8918323167394,Likes,,2026-08-12T12:48:58.284083,2026-08-12T12:48:58.284083
EV00593,EV00593,U027,SNITCH_8918323167394,Likes,,2026-08-13T00:58:53.097399,2026-08-13T00:58:53.097399
EV00594,EV00594,U009,SNITCH_8918323167394,DisLikes,,2026-08-13T07:35:02.099409,2026-08-13T07:35:02.099409
EV00595,EV00595,U003,SNITCH_8918323167394,DisLikes,,2026-08-12T19:25:48.335689,2026-08-12T19:25:48.335689
EV00596,EV00596,U063,SNITCH_8918323167394,DisLikes,,2026-08-16T06:25:34.786061,2026-08-16T06:25:34.786061
EV00597,EV00597,U076,SNITCH_8918323167394,DisLikes,,2026-08-12T02:23:55.947788,2026-08-12T02:23:55.947788
EV00598,EV00598,U073,SNITCH_8918323167394,Likes,,2026-08-15T17:47:35.959950,2026-08-15T17:47:35.959950
EV00599,EV00599,U067,SNITCH_8918323167394,Likes,,2026-08-13T14:57:28.576333,2026-08-13T14:57:28.576333
EV00600,EV00600,U027,SNITCH_8918323167394,Likes,,2026-08-17T03:59:52.294282,2026-08-17T03:59:52.294282
EV00601,EV00601,U069,SNITCH_8918323167394,Likes,,2026-08-17T06:45:28.126002,2026-08-17T06:45:28.126002
EV00602,EV00602,U067,SOULED_340704,AddToCart,,2026-08-12T13:09:12.972707,2026-08-12T13:09:12.972707
EV00603,EV00603,U027,SOULED_340704,Likes,,2026-08-17T21:05:47.283587,2026-08-17T21:05:47.283587
EV00604,EV00604,U065,SOULED_340704,Likes,,2026-08-17T06:54:26.694586,2026-08-17T06:54:26.694586
EV00605,EV00605,U055,SOULED_340704,Likes,,2026-08-15T00:46:11.991682,2026-08-15T00:46:11.991682
EV00606,EV00606,U033,SOULED_340704,AddToCart,,2026-08-13T19:35:43.273966,2026-08-13T19:35:43.273966
EV00607,EV00607,U032,SOULED_340704,Likes,,2026-08-16T04:47:34.300326,2026-08-16T04:47:34.300326
EV00608,EV00608,U004,SOULED_340704,Likes,,2026-08-16T18:32:34.581407,2026-08-16T18:32:34.581407
EV00609,EV00609,U074,SOULED_340704,Likes,,2026-08-17T18:23:42.687958,2026-08-17T18:23:42.687958
EV00610,EV00610,U080,SOULED_340704,AddToCart,,2026-08-18T03:45:13.767875,2026-08-18T03:45:13.767875
EV00611,EV00611,U028,SOULED_340704,Likes,,2026-08-13T07:30:35.278556,2026-08-13T07:30:35.278556
EV00612,EV00612,U055,SOULED_341263,AddToCart,,2026-08-15T14:00:49.663200,2026-08-15T14:00:49.663200
EV00613,EV00613,U075,SOULED_341263,Likes,,2026-08-16T04:16:56.578956,2026-08-16T04:16:56.578956
EV00614,EV00614,U017,SOULED_341263,Likes,,2026-08-15T10:52:23.483395,2026-08-15T10:52:23.483395
EV00615,EV00615,U066,SOULED_341263,Likes,,2026-08-13T12:28:33.797713,2026-08-13T12:28:33.797713
EV00616,EV00616,U057,SOULED_341263,Likes,,2026-08-16T18:38:41.999953,2026-08-16T18:38:41.999953
EV00617,EV00617,U080,SOULED_341263,Likes,,2026-08-16T13:43:22.221266,2026-08-16T13:43:22.221266
EV00618,EV00618,U054,SOULED_341263,Likes,,2026-08-17T00:39:06.888265,2026-08-17T00:39:06.888265
EV00619,EV00619,U026,SOULED_341263,Purchase,,2026-08-15T05:54:15.077849,2026-08-15T05:54:15.077849
EV00620,EV00620,U058,SOULED_341263,DisLikes,,2026-08-12T17:38:38.944048,2026-08-12T17:38:38.944048
EV00621,EV00621,U068,SOULED_243432,DisLikes,,2026-08-12T13:57:16.767818,2026-08-12T13:57:16.767818
EV00622,EV00622,U048,SOULED_243432,AddToCart,,2026-08-15T11:56:33.589117,2026-08-15T11:56:33.589117
EV00623,EV00623,U047,SOULED_243432,Likes,,2026-08-18T12:35:13.920068,2026-08-18T12:35:13.920068
EV00624,EV00624,U058,SOULED_243432,Likes,,2026-08-15T20:41:06.449883,2026-08-15T20:41:06.449883
EV00625,EV00625,U072,SOULED_243432,DisLikes,,2026-08-14T21:03:13.368555,2026-08-14T21:03:13.368555
EV00626,EV00626,U062,SOULED_243432,Likes,,2026-08-17T02:25:03.617610,2026-08-17T02:25:03.617610
EV00627,EV00627,U040,SOULED_243432,AddToCart,,2026-08-12T20:47:58.883769,2026-08-12T20:47:58.883769
EV00628,EV00628,U020,SOULED_243432,AddToCart,,2026-08-12T13:56:06.535365,2026-08-12T13:56:06.535365
EV00629,EV00629,U065,SOULED_243432,Likes,,2026-08-15T21:36:55.756787,2026-08-15T21:36:55.756787
EV00630,EV00630,U019,BEWAKOOF_305202,DisLikes,,2026-08-12T05:57:13.078296,2026-08-12T05:57:13.078296
EV00631,EV00631,U054,BEWAKOOF_305202,DisLikes,,2026-08-16T14:48:38.041116,2026-08-16T14:48:38.041116
EV00632,EV00632,U069,BEWAKOOF_305202,Likes,,2026-08-17T07:18:44.597521,2026-08-17T07:18:44.597521
EV00633,EV00633,U052,BEWAKOOF_305202,Purchase,,2026-08-15T21:25:00.172410,2026-08-15T21:25:00.172410
EV00634,EV00634,U008,BEWAKOOF_305202,AddToCart,,2026-08-13T23:58:25.308205,2026-08-13T23:58:25.308205
EV00635,EV00635,U067,BEWAKOOF_305202,Likes,,2026-08-13T02:39:00.691849,2026-08-13T02:39:00.691849
EV00636,EV00636,U023,BEWAKOOF_305202,Likes,,2026-08-12T10:07:06.688871,2026-08-12T10:07:06.688871
EV00637,EV00637,U021,BEWAKOOF_305202,DisLikes,,2026-08-13T02:14:40.308354,2026-08-13T02:14:40.308354
EV00638,EV00638,U066,BEWAKOOF_305202,Likes,,2026-08-16T18:05:22.649822,2026-08-16T18:05:22.649822
EV00639,EV00639,U072,BEWAKOOF_305202,Likes,,2026-08-15T16:59:51.634043,2026-08-15T16:59:51.634043
EV00640,EV00640,U036,SOULED_335760,Likes,,2026-08-13T08:33:27.220896,2026-08-13T08:33:27.220896
EV00641,EV00641,U069,SOULED_335760,AddToCart,,2026-08-16T01:25:30.600283,2026-08-16T01:25:30.600283
EV00642,EV00642,U030,SOULED_335760,Likes,,2026-08-18T14:27:50.270680,2026-08-18T14:27:50.270680
EV00643,EV00643,U027,SOULED_335760,DisLikes,,2026-08-11T20:55:59.427129,2026-08-11T20:55:59.427129
EV00644,EV00644,U044,SOULED_335760,Likes,,2026-08-15T02:28:47.269246,2026-08-15T02:28:47.269246
EV00645,EV00645,U041,SOULED_335760,AddToCart,,2026-08-18T00:38:06.041178,2026-08-18T00:38:06.041178
EV00646,EV00646,U042,SOULED_335760,AddToCart,,2026-08-16T02:31:50.934197,2026-08-16T02:31:50.934197
EV00647,EV00647,U016,SOULED_335760,Likes,,2026-08-17T07:15:42.291488,2026-08-17T07:15:42.291488
EV00648,EV00648,U079,SOULED_335760,Likes,,2026-08-12T18:31:06.793245,2026-08-12T18:31:06.793245
EV00649,EV00649,U051,SOULED_335760,DisLikes,,2026-08-13T22:29:35.043683,2026-08-13T22:29:35.043683
EV00650,EV00650,U027,SOULED_335760,Likes,,2026-08-15T21:20:21.221003,2026-08-15T21:20:21.221003
EV00651,EV00651,U032,SOULED_335760,Purchase,,2026-08-16T23:02:23.175123,2026-08-16T23:02:23.175123
EV00652,EV00652,U046,URBANIC_115295,AddToCart,,2026-08-17T23:12:27.595741,2026-08-17T23:12:27.595741
EV00653,EV00653,U077,URBANIC_115295,Likes,,2026-08-17T08:54:48.319723,2026-08-17T08:54:48.319723
EV00654,EV00654,U011,URBANIC_115295,Likes,,2026-08-16T15:55:54.258245,2026-08-16T15:55:54.258245
EV00655,EV00655,U011,URBANIC_115295,Purchase,,2026-08-13T04:09:45.589981,2026-08-13T04:09:45.589981
EV00656,EV00656,U074,URBANIC_115295,Likes,,2026-08-16T18:25:40.561020,2026-08-16T18:25:40.561020
EV00657,EV00657,U064,URBANIC_115295,Likes,,2026-08-12T05:08:19.582772,2026-08-12T05:08:19.582772
EV00658,EV00658,U054,URBANIC_115295,Likes,,2026-08-17T02:29:50.439915,2026-08-17T02:29:50.439915
EV00659,EV00659,U018,URBANIC_115295,Likes,,2026-08-18T09:26:08.171137,2026-08-18T09:26:08.171137
EV00660,EV00660,U015,URBANIC_115295,Likes,,2026-08-14T06:50:27.640034,2026-08-14T06:50:27.640034
EV00661,EV00661,U047,URBANIC_115295,Likes,,2026-08-12T09:26:51.743394,2026-08-12T09:26:51.743394
EV00662,EV00662,U020,URBANIC_115295,AddToCart,,2026-08-12T20:42:39.339374,2026-08-12T20:42:39.339374
EV00663,EV00663,U062,URBANIC_115295,Likes,,2026-08-12T17:36:11.322083,2026-08-12T17:36:11.322083
EV00664,EV00664,U028,BONKERS_14627477225836,DisLikes,,2026-08-13T11:08:24.256488,2026-08-13T11:08:24.256488
EV00665,EV00665,U001,BONKERS_14627477225836,Likes,,2026-08-13T07:44:01.849953,2026-08-13T07:44:01.849953
EV00666,EV00666,U050,BONKERS_14627477225836,AddToCart,,2026-08-15T15:09:32.810813,2026-08-15T15:09:32.810813
EV00667,EV00667,U059,BONKERS_14627477225836,AddToCart,,2026-08-15T01:05:08.093180,2026-08-15T01:05:08.093180
EV00668,EV00668,U060,BONKERS_14627477225836,AddToCart,,2026-08-13T12:52:20.206695,2026-08-13T12:52:20.206695
EV00669,EV00669,U051,BONKERS_14627477225836,Likes,,2026-08-17T19:56:04.351340,2026-08-17T19:56:04.351340
EV00670,EV00670,U048,SOULED_337607,Likes,,2026-08-15T04:42:19.702614,2026-08-15T04:42:19.702614
EV00671,EV00671,U062,SOULED_337607,Likes,,2026-08-13T06:44:45.575570,2026-08-13T06:44:45.575570
EV00672,EV00672,U074,SOULED_337607,Purchase,,2026-08-16T22:54:04.096580,2026-08-16T22:54:04.096580
EV00673,EV00673,U071,SOULED_337607,DisLikes,,2026-08-15T01:47:53.869863,2026-08-15T01:47:53.869863
EV00674,EV00674,U053,SOULED_337607,Likes,,2026-08-13T05:23:05.143437,2026-08-13T05:23:05.143437
EV00675,EV00675,U013,SOULED_337607,AddToCart,,2026-08-12T09:22:18.894782,2026-08-12T09:22:18.894782
EV00676,EV00676,U070,SOULED_337607,Purchase,,2026-08-16T05:42:43.187871,2026-08-16T05:42:43.187871
EV00677,EV00677,U044,SOULED_337607,Likes,,2026-08-11T22:08:55.878643,2026-08-11T22:08:55.878643
EV00678,EV00678,U068,SOULED_337607,Likes,,2026-08-15T19:52:01.490352,2026-08-15T19:52:01.490352
EV00679,EV00679,U007,SOULED_337607,Likes,,2026-08-13T06:35:55.944393,2026-08-13T06:35:55.944393
EV00680,EV00680,U016,SOULED_337607,Likes,,2026-08-11T23:14:03.008244,2026-08-11T23:14:03.008244
EV00681,EV00681,U044,SOULED_337607,Likes,,2026-08-13T09:28:16.141934,2026-08-13T09:28:16.141934
EV00682,EV00682,U058,SOULED_330940,DisLikes,,2026-08-14T03:42:09.378954,2026-08-14T03:42:09.378954
